cohort_month,acquisition_source,month_number,active_users,cohort_size,retention_percentage
2023-01-01,Adwords,40,4,182,2.2
2023-01-01,Email,0,315,315,100.0
2023-01-01,Email,1,2,315,0.63
2023-01-01,Email,2,6,315,1.9
2023-01-01,Email,3,3,315,0.95
2023-01-01,Email,4,6,315,1.9
2023-01-01,Email,5,2,315,0.63
2023-01-01,Email,6,2,315,0.63
2023-01-01,Email,7,2,315,0.63
2023-01-01,Email,8,8,315,2.54
2023-01-01,Email,9,8,315,2.54
2023-01-01,Email,10,3,315,0.95
2023-01-01,Email,11,3,315,0.95
2023-01-01,Email,13,3,315,0.95
2023-01-01,Email,14,2,315,0.63
2023-01-01,Email,15,2,315,0.63
2023-01-01,Email,16,3,315,0.95
2023-01-01,Email,17,9,315,2.86
2023-01-01,Email,18,7,315,2.22
2023-01-01,Email,19,4,315,1.27
2023-01-01,Email,20,4,315,1.27
2023-01-01,Email,21,4,315,1.27
2023-01-01,Email,22,6,315,1.9
2023-01-01,Email,23,3,315,0.95
2023-01-01,Email,25,4,315,1.27
2023-01-01,Email,26,3,315,0.95
2023-01-01,Email,27,3,315,0.95
2023-01-01,Email,28,7,315,2.22
2023-01-01,Email,29,3,315,0.95
2023-01-01,Email,30,7,315,2.22
2023-01-01,Email,31,4,315,1.27
2023-01-01,Email,32,4,315,1.27
2023-01-01,Email,33,7,315,2.22
2023-01-01,Email,34,3,315,0.95
2023-01-01,Email,35,3,315,0.95
2023-01-01,Email,36,6,315,1.9
2023-01-01,Email,37,8,315,2.54
2023-01-01,Email,38,4,315,1.27
2023-01-01,Email,39,4,315,1.27
2023-01-01,Email,40,6,315,1.9
2023-01-01,Facebook,0,57,57,100.0
2023-01-01,Facebook,1,2,57,3.51
2023-01-01,Facebook,2,1,57,1.75
2023-01-01,Facebook,3,2,57,3.51
2023-01-01,Facebook,4,3,57,5.26
2023-01-01,Facebook,5,3,57,5.26
2023-01-01,Facebook,6,1,57,1.75
2023-01-01,Facebook,8,1,57,1.75
2023-01-01,Facebook,9,2,57,3.51
2023-01-01,Facebook,10,1,57,1.75
2023-01-01,Facebook,15,3,57,5.26
2023-01-01,Facebook,19,3,57,5.26
2023-01-01,Facebook,22,2,57,3.51
2023-01-01,Facebook,24,1,57,1.75
2023-01-01,Facebook,25,1,57,1.75
2023-01-01,Facebook,27,2,57,3.51
2023-01-01,Facebook,29,1,57,1.75
2023-01-01,Facebook,31,1,57,1.75
2023-01-01,Facebook,32,2,57,3.51
2023-01-01,Facebook,34,2,57,3.51
2023-01-01,Facebook,39,1,57,1.75
2023-01-01,Facebook,40,3,57,5.26
2023-01-01,Organic,0,23,23,100.0
2023-01-01,Organic,2,1,23,4.35
2023-01-01,Organic,13,1,23,4.35
2023-01-01,Organic,25,1,23,4.35
2023-01-01,Organic,27,1,23,4.35
2023-01-01,Organic,35,2,23,8.7
2023-01-01,YouTube,0,63,63,100.0
2023-01-01,YouTube,1,1,63,1.59
2023-01-01,YouTube,2,3,63,4.76
2023-01-01,YouTube,3,2,63,3.17
2023-01-01,YouTube,5,1,63,1.59
2023-01-01,YouTube,7,2,63,3.17
2023-01-01,YouTube,8,1,63,1.59
2023-01-01,YouTube,12,1,63,1.59
2023-01-01,YouTube,13,1,63,1.59
2023-01-01,YouTube,14,2,63,3.17
2023-01-01,YouTube,15,1,63,1.59
2023-01-01,YouTube,17,3,63,4.76
2023-01-01,YouTube,18,1,63,1.59
2023-01-01,YouTube,19,3,63,4.76
2023-01-01,YouTube,22,1,63,1.59
2023-01-01,YouTube,25,1,63,1.59
2023-01-01,YouTube,26,1,63,1.59
2023-01-01,YouTube,31,1,63,1.59
2023-01-01,YouTube,32,1,63,1.59
2023-01-01,YouTube,35,1,63,1.59
2023-01-01,YouTube,38,2,63,3.17
2023-01-01,YouTube,39,2,63,3.17
2023-02-01,Adwords,0,180,180,100.0
2023-02-01,Adwords,1,2,180,1.11
2023-02-01,Adwords,2,1,180,0.56
2023-02-01,Adwords,3,3,180,1.67
2023-02-01,Adwords,4,1,180,0.56
2023-02-01,Adwords,5,1,180,0.56
2023-02-01,Adwords,6,4,180,2.22
2023-02-01,Adwords,7,4,180,2.22
2023-02-01,Adwords,8,4,180,2.22
2023-02-01,Adwords,9,2,180,1.11
2023-02-01,Adwords,10,1,180,0.56
2023-02-01,Adwords,12,2,180,1.11
2023-02-01,Adwords,13,3,180,1.67
2023-02-01,Adwords,14,3,180,1.67
2023-02-01,Adwords,15,4,180,2.22
2023-02-01,Adwords,16,1,180,0.56
2023-02-01,Adwords,17,2,180,1.11
2023-02-01,Adwords,18,3,180,1.67
2023-02-01,Adwords,19,2,180,1.11
2023-02-01,Adwords,20,3,180,1.67
2023-02-01,Adwords,21,4,180,2.22
2023-02-01,Adwords,22,2,180,1.11
2023-02-01,Adwords,23,5,180,2.78
2023-02-01,Adwords,24,3,180,1.67
2023-02-01,Adwords,25,2,180,1.11
2023-02-01,Adwords,26,2,180,1.11
2023-02-01,Adwords,27,1,180,0.56
2023-02-01,Adwords,28,1,180,0.56
2023-02-01,Adwords,29,6,180,3.33
2023-02-01,Adwords,30,1,180,0.56
2023-02-01,Adwords,31,1,180,0.56
2023-02-01,Adwords,32,3,180,1.67
2023-02-01,Adwords,33,3,180,1.67
2023-02-01,Adwords,34,1,180,0.56
2023-02-01,Adwords,35,1,180,0.56
2023-02-01,Adwords,36,1,180,0.56
2023-02-01,Adwords,37,2,180,1.11
2023-02-01,Adwords,38,4,180,2.22
2023-02-01,Adwords,39,3,180,1.67
2023-02-01,Email,0,269,269,100.0
2023-02-01,Email,1,2,269,0.74
2023-02-01,Email,2,4,269,1.49
2023-02-01,Email,3,2,269,0.74
2023-02-01,Email,4,3,269,1.12
2023-02-01,Email,5,3,269,1.12
2023-02-01,Email,7,2,269,0.74
2023-02-01,Email,8,7,269,2.6
2023-02-01,Email,9,4,269,1.49
2023-02-01,Email,10,4,269,1.49
2023-02-01,Email,11,3,269,1.12
2023-02-01,Email,12,3,269,1.12
2023-02-01,Email,13,3,269,1.12
2023-02-01,Email,14,2,269,0.74
2023-02-01,Email,15,2,269,0.74
2023-02-01,Email,16,4,269,1.49
2023-02-01,Email,17,4,269,1.49
2023-02-01,Email,18,3,269,1.12
2023-02-01,Email,19,3,269,1.12
2023-02-01,Email,20,1,269,0.37
2023-02-01,Email,21,5,269,1.86
2023-02-01,Email,22,3,269,1.12
2023-02-01,Email,23,3,269,1.12
2023-02-01,Email,24,3,269,1.12
2023-02-01,Email,25,7,269,2.6
2023-02-01,Email,26,3,269,1.12
2023-02-01,Email,27,2,269,0.74
2023-02-01,Email,28,4,269,1.49
2023-02-01,Email,29,3,269,1.12
2023-02-01,Email,30,9,269,3.35
2023-02-01,Email,32,5,269,1.86
2023-02-01,Email,33,4,269,1.49
2023-02-01,Email,34,8,269,2.97
2023-02-01,Email,35,6,269,2.23
2023-02-01,Email,36,2,269,0.74
2023-02-01,Email,37,4,269,1.49
2023-02-01,Email,38,8,269,2.97
2023-02-01,Email,39,4,269,1.49
2023-02-01,Facebook,0,68,68,100.0
2023-02-01,Facebook,5,1,68,1.47
2023-02-01,Facebook,6,4,68,5.88
2023-02-01,Facebook,8,1,68,1.47
2023-02-01,Facebook,9,2,68,2.94
2023-02-01,Facebook,11,2,68,2.94
2023-02-01,Facebook,12,1,68,1.47
2023-02-01,Facebook,13,1,68,1.47
2023-02-01,Facebook,14,1,68,1.47
2023-02-01,Facebook,15,2,68,2.94
2023-02-01,Facebook,16,1,68,1.47
2023-02-01,Facebook,18,1,68,1.47
2023-02-01,Facebook,19,2,68,2.94
2023-02-01,Facebook,20,4,68,5.88
2023-02-01,Facebook,21,1,68,1.47
2023-02-01,Facebook,22,1,68,1.47
2023-02-01,Facebook,24,2,68,2.94
2023-02-01,Facebook,26,1,68,1.47
2023-02-01,Facebook,27,1,68,1.47
2023-02-01,Facebook,28,5,68,7.35
2023-02-01,Facebook,29,1,68,1.47
2023-02-01,Facebook,30,2,68,2.94
2023-02-01,Facebook,31,3,68,4.41
2023-02-01,Facebook,33,1,68,1.47
2023-02-01,Facebook,34,2,68,2.94
2023-02-01,Facebook,35,2,68,2.94
2023-02-01,Facebook,36,2,68,2.94
2023-02-01,Facebook,37,1,68,1.47
2023-02-01,Facebook,38,1,68,1.47
2023-02-01,Organic,0,31,31,100.0
2023-02-01,Organic,1,2,31,6.45
2023-02-01,Organic,3,1,31,3.23
2023-02-01,Organic,4,1,31,3.23
2023-02-01,Organic,5,2,31,6.45
2023-02-01,Organic,7,1,31,3.23
2023-02-01,Organic,8,1,31,3.23
2023-02-01,Organic,9,1,31,3.23
2023-02-01,Organic,10,2,31,6.45
2023-02-01,Organic,14,1,31,3.23
2023-02-01,Organic,15,1,31,3.23
2023-02-01,Organic,19,1,31,3.23
2023-02-01,Organic,21,2,31,6.45
2023-02-01,Organic,22,1,31,3.23
2023-02-01,Organic,25,2,31,6.45
2023-02-01,Organic,30,1,31,3.23
2023-02-01,Organic,34,2,31,6.45
2023-02-01,Organic,35,1,31,3.23
2023-02-01,Organic,36,1,31,3.23
2023-02-01,Organic,37,1,31,3.23
2023-02-01,YouTube,0,58,58,100.0
2023-02-01,YouTube,1,2,58,3.45
2023-02-01,YouTube,4,2,58,3.45
2023-02-01,YouTube,5,1,58,1.72
2023-02-01,YouTube,8,2,58,3.45
2023-02-01,YouTube,9,1,58,1.72
2023-02-01,YouTube,10,3,58,5.17
2023-02-01,YouTube,13,1,58,1.72
2023-02-01,YouTube,14,2,58,3.45
2023-02-01,YouTube,15,1,58,1.72
2023-02-01,YouTube,19,1,58,1.72
2023-02-01,YouTube,20,1,58,1.72
2023-02-01,YouTube,21,1,58,1.72
2023-02-01,YouTube,22,1,58,1.72
2023-02-01,YouTube,23,1,58,1.72
2023-02-01,YouTube,25,3,58,5.17
2023-02-01,YouTube,27,1,58,1.72
2023-02-01,YouTube,31,1,58,1.72
2023-02-01,YouTube,33,1,58,1.72
2023-02-01,YouTube,34,3,58,5.17
2023-02-01,YouTube,36,2,58,3.45
2023-02-01,YouTube,37,2,58,3.45
2023-02-01,YouTube,39,2,58,3.45
2023-03-01,Adwords,0,205,205,100.0
2023-03-01,Adwords,1,3,205,1.46
2023-03-01,Adwords,2,1,205,0.49
2023-03-01,Adwords,3,2,205,0.98
2023-03-01,Adwords,4,4,205,1.95
2023-03-01,Adwords,5,4,205,1.95
2023-03-01,Adwords,6,4,205,1.95
2023-03-01,Adwords,7,2,205,0.98
2023-03-01,Adwords,8,5,205,2.44
2023-03-01,Adwords,9,3,205,1.46
2023-03-01,Adwords,10,2,205,0.98
2023-03-01,Adwords,11,3,205,1.46
2023-03-01,Adwords,12,3,205,1.46
2023-03-01,Adwords,13,4,205,1.95
2023-03-01,Adwords,14,3,205,1.46
2023-03-01,Adwords,15,2,205,0.98
2023-03-01,Adwords,16,4,205,1.95
2023-03-01,Adwords,17,1,205,0.49
2023-03-01,Adwords,18,6,205,2.93
2023-03-01,Adwords,19,2,205,0.98
2023-03-01,Adwords,20,5,205,2.44
2023-03-01,Adwords,21,2,205,0.98
2023-03-01,Adwords,22,3,205,1.46
2023-03-01,Adwords,23,4,205,1.95
2023-03-01,Adwords,24,3,205,1.46
2023-03-01,Adwords,25,1,205,0.49
2023-03-01,Adwords,26,3,205,1.46
2023-03-01,Adwords,27,1,205,0.49
2023-03-01,Adwords,28,2,205,0.98
2023-03-01,Adwords,29,3,205,1.46
2023-03-01,Adwords,30,1,205,0.49
2023-03-01,Adwords,31,3,205,1.46
2023-03-01,Adwords,32,1,205,0.49
2023-03-01,Adwords,33,6,205,2.93
2023-03-01,Adwords,34,1,205,0.49
2023-03-01,Adwords,35,1,205,0.49
2023-03-01,Adwords,36,2,205,0.98
2023-03-01,Adwords,37,3,205,1.46
2023-03-01,Adwords,38,4,205,1.95
2023-03-01,Email,0,338,338,100.0
2023-03-01,Email,1,6,338,1.78
2023-03-01,Email,2,4,338,1.18
2023-03-01,Email,3,4,338,1.18
2023-03-01,Email,4,3,338,0.89
2023-03-01,Email,5,6,338,1.78
2023-03-01,Email,6,4,338,1.18
2023-03-01,Email,7,5,338,1.48
2023-03-01,Email,8,3,338,0.89
2023-03-01,Email,9,4,338,1.18
2023-03-01,Email,10,7,338,2.07
2023-03-01,Email,11,4,338,1.18
2023-03-01,Email,12,3,338,0.89
2023-03-01,Email,13,2,338,0.59
2023-03-01,Email,14,10,338,2.96
2023-03-01,Email,15,2,338,0.59
2023-03-01,Email,16,7,338,2.07
2023-03-01,Email,17,6,338,1.78
2023-03-01,Email,18,1,338,0.3
2023-03-01,Email,19,5,338,1.48
2023-03-01,Email,20,6,338,1.78
2023-03-01,Email,21,2,338,0.59
2023-03-01,Email,22,2,338,0.59
2023-03-01,Email,23,3,338,0.89
2023-03-01,Email,24,6,338,1.78
2023-03-01,Email,25,1,338,0.3
2023-03-01,Email,26,8,338,2.37
2023-03-01,Email,27,4,338,1.18
2023-03-01,Email,28,5,338,1.48
2023-03-01,Email,29,4,338,1.18
2023-03-01,Email,30,2,338,0.59
2023-03-01,Email,31,6,338,1.78
2023-03-01,Email,32,4,338,1.18
2023-03-01,Email,33,4,338,1.18
2023-03-01,Email,34,5,338,1.48
2023-03-01,Email,35,3,338,0.89
2023-03-01,Email,36,3,338,0.89
2023-03-01,Email,37,11,338,3.25
2023-03-01,Email,38,5,338,1.48
2023-03-01,Facebook,0,66,66,100.0
2023-03-01,Facebook,1,2,66,3.03
2023-03-01,Facebook,2,3,66,4.55
2023-03-01,Facebook,5,1,66,1.52
2023-03-01,Facebook,6,1,66,1.52
2023-03-01,Facebook,7,1,66,1.52
2023-03-01,Facebook,8,1,66,1.52
2023-03-01,Facebook,10,1,66,1.52
2023-03-01,Facebook,12,1,66,1.52
2023-03-01,Facebook,13,3,66,4.55
2023-03-01,Facebook,14,2,66,3.03
2023-03-01,Facebook,17,1,66,1.52
2023-03-01,Facebook,18,1,66,1.52
2023-03-01,Facebook,19,2,66,3.03
2023-03-01,Facebook,20,3,66,4.55
2023-03-01,Facebook,21,1,66,1.52
2023-03-01,Facebook,22,3,66,4.55
2023-03-01,Facebook,23,1,66,1.52
2023-03-01,Facebook,24,1,66,1.52
2023-03-01,Facebook,25,3,66,4.55
2023-03-01,Facebook,26,2,66,3.03
2023-03-01,Facebook,27,3,66,4.55
2023-03-01,Facebook,29,5,66,7.58
2023-03-01,Facebook,30,1,66,1.52
2023-03-01,Facebook,31,1,66,1.52
2023-03-01,Facebook,33,1,66,1.52
2023-03-01,Facebook,34,1,66,1.52
2023-03-01,Facebook,35,1,66,1.52
2023-03-01,Facebook,36,1,66,1.52
2023-03-01,Organic,0,32,32,100.0
2023-03-01,Organic,11,1,32,3.13
2023-03-01,Organic,17,1,32,3.13
2023-03-01,Organic,20,1,32,3.13
2023-03-01,Organic,22,1,32,3.13
2023-03-01,Organic,32,1,32,3.13
2023-03-01,Organic,34,1,32,3.13
2023-03-01,Organic,35,1,32,3.13
2023-03-01,YouTube,0,64,64,100.0
2023-03-01,YouTube,1,1,64,1.56
2023-03-01,YouTube,5,1,64,1.56
2023-03-01,YouTube,6,1,64,1.56
2023-03-01,YouTube,8,1,64,1.56
2023-03-01,YouTube,10,1,64,1.56
2023-03-01,YouTube,11,1,64,1.56
2023-03-01,YouTube,13,1,64,1.56
2023-03-01,YouTube,15,1,64,1.56
2023-03-01,YouTube,17,1,64,1.56
2023-03-01,YouTube,19,2,64,3.13
2023-03-01,YouTube,22,1,64,1.56
2023-03-01,YouTube,29,1,64,1.56
2023-03-01,YouTube,30,1,64,1.56
2023-03-01,YouTube,31,2,64,3.13
2023-03-01,YouTube,33,2,64,3.13
2023-03-01,YouTube,35,2,64,3.13
2023-03-01,YouTube,36,1,64,1.56
2023-03-01,YouTube,37,3,64,4.69
2023-03-01,YouTube,38,1,64,1.56
2023-04-01,Adwords,0,198,198,100.0
2023-04-01,Adwords,1,2,198,1.01
2023-04-01,Adwords,2,3,198,1.52
2023-04-01,Adwords,4,2,198,1.01
2023-04-01,Adwords,5,1,198,0.51
2023-04-01,Adwords,6,3,198,1.52
2023-04-01,Adwords,7,1,198,0.51
2023-04-01,Adwords,8,2,198,1.01
2023-04-01,Adwords,9,3,198,1.52
2023-04-01,Adwords,10,4,198,2.02
2023-04-01,Adwords,11,6,198,3.03
2023-04-01,Adwords,12,3,198,1.52
2023-04-01,Adwords,13,3,198,1.52
2023-04-01,Adwords,14,1,198,0.51
2023-04-01,Adwords,15,3,198,1.52
2023-04-01,Adwords,16,2,198,1.01
2023-04-01,Adwords,17,3,198,1.52
2023-04-01,Adwords,18,2,198,1.01
2023-04-01,Adwords,19,3,198,1.52
2023-04-01,Adwords,20,1,198,0.51
2023-04-01,Adwords,21,4,198,2.02
2023-04-01,Adwords,22,1,198,0.51
2023-04-01,Adwords,23,3,198,1.52
2023-04-01,Adwords,24,2,198,1.01
2023-04-01,Adwords,25,5,198,2.53
2023-04-01,Adwords,26,2,198,1.01
2023-04-01,Adwords,28,3,198,1.52
2023-04-01,Adwords,31,4,198,2.02
2023-04-01,Adwords,32,4,198,2.02
2023-04-01,Adwords,33,1,198,0.51
2023-04-01,Adwords,34,1,198,0.51
2023-04-01,Adwords,35,5,198,2.53
2023-04-01,Adwords,36,1,198,0.51
2023-04-01,Adwords,37,2,198,1.01
2023-04-01,Email,0,325,325,100.0
2023-04-01,Email,1,8,325,2.46
2023-04-01,Email,2,5,325,1.54
2023-04-01,Email,3,6,325,1.85
2023-04-01,Email,4,7,325,2.15
2023-04-01,Email,5,2,325,0.62
2023-04-01,Email,6,7,325,2.15
2023-04-01,Email,7,3,325,0.92
2023-04-01,Email,8,6,325,1.85
2023-04-01,Email,9,6,325,1.85
2023-04-01,Email,10,2,325,0.62
2023-04-01,Email,11,5,325,1.54
2023-04-01,Email,12,7,325,2.15
2023-04-01,Email,13,4,325,1.23
2023-04-01,Email,14,8,325,2.46
2023-04-01,Email,15,1,325,0.31
2023-04-01,Email,16,5,325,1.54
2023-04-01,Email,17,4,325,1.23
2023-04-01,Email,18,7,325,2.15
2023-04-01,Email,19,7,325,2.15
2023-04-01,Email,20,4,325,1.23
2023-04-01,Email,21,3,325,0.92
2023-04-01,Email,22,3,325,0.92
2023-04-01,Email,23,7,325,2.15
2023-04-01,Email,24,8,325,2.46
2023-04-01,Email,25,3,325,0.92
2023-04-01,Email,26,6,325,1.85
2023-04-01,Email,27,3,325,0.92
2023-04-01,Email,28,5,325,1.54
2023-04-01,Email,29,9,325,2.77
2023-04-01,Email,30,2,325,0.62
2023-04-01,Email,31,4,325,1.23
2023-04-01,Email,32,5,325,1.54
2023-04-01,Email,33,5,325,1.54
2023-04-01,Email,34,3,325,0.92
2023-04-01,Email,35,7,325,2.15
2023-04-01,Email,36,3,325,0.92
2023-04-01,Email,37,4,325,1.23
2023-04-01,Facebook,0,59,59,100.0
2023-04-01,Facebook,1,1,59,1.69
2023-04-01,Facebook,2,3,59,5.08
2023-04-01,Facebook,3,2,59,3.39
2023-04-01,Facebook,5,1,59,1.69
2023-04-01,Facebook,6,1,59,1.69
2023-04-01,Facebook,8,1,59,1.69
2023-04-01,Facebook,12,1,59,1.69
2023-04-01,Facebook,13,1,59,1.69
2023-04-01,Facebook,15,1,59,1.69
2023-04-01,Facebook,16,2,59,3.39
2023-04-01,Facebook,20,1,59,1.69
2023-04-01,Facebook,21,1,59,1.69
2023-04-01,Facebook,24,2,59,3.39
2023-04-01,Facebook,25,2,59,3.39
2023-04-01,Facebook,26,1,59,1.69
2023-04-01,Facebook,31,1,59,1.69
2023-04-01,Facebook,32,5,59,8.47
2023-04-01,Facebook,35,1,59,1.69
2023-04-01,Facebook,37,1,59,1.69
2023-04-01,Organic,0,29,29,100.0
2023-04-01,Organic,2,2,29,6.9
2023-04-01,Organic,4,1,29,3.45
2023-04-01,Organic,6,1,29,3.45
2023-04-01,Organic,13,1,29,3.45
2023-04-01,Organic,14,1,29,3.45
2023-04-01,Organic,15,1,29,3.45
2023-04-01,Organic,16,1,29,3.45
2023-04-01,Organic,17,2,29,6.9
2023-04-01,Organic,18,2,29,6.9
2023-04-01,Organic,20,1,29,3.45
2023-04-01,Organic,21,1,29,3.45
2023-04-01,Organic,23,1,29,3.45
2023-04-01,Organic,28,1,29,3.45
2023-04-01,Organic,35,1,29,3.45
2023-04-01,YouTube,0,65,65,100.0
2023-04-01,YouTube,1,1,65,1.54
2023-04-01,YouTube,3,3,65,4.62
2023-04-01,YouTube,4,4,65,6.15
2023-04-01,YouTube,6,2,65,3.08
2023-04-01,YouTube,8,1,65,1.54
2023-04-01,YouTube,10,1,65,1.54
2023-04-01,YouTube,13,1,65,1.54
2023-04-01,YouTube,16,1,65,1.54
2023-04-01,YouTube,17,1,65,1.54
2023-04-01,YouTube,19,2,65,3.08
2023-04-01,YouTube,20,1,65,1.54
2023-04-01,YouTube,21,1,65,1.54
2023-04-01,YouTube,22,3,65,4.62
2023-04-01,YouTube,23,1,65,1.54
2023-04-01,YouTube,24,1,65,1.54
2023-04-01,YouTube,25,2,65,3.08
2023-04-01,YouTube,26,1,65,1.54
2023-04-01,YouTube,28,2,65,3.08
2023-04-01,YouTube,32,1,65,1.54
2023-04-01,YouTube,33,1,65,1.54
2023-04-01,YouTube,35,1,65,1.54
2023-04-01,YouTube,36,1,65,1.54
2023-05-01,Adwords,0,224,224,100.0
2023-05-01,Adwords,1,3,224,1.34
2023-05-01,Adwords,2,6,224,2.68
2023-05-01,Adwords,3,1,224,0.45
2023-05-01,Adwords,4,4,224,1.79
2023-05-01,Adwords,5,1,224,0.45
2023-05-01,Adwords,6,5,224,2.23
2023-05-01,Adwords,7,3,224,1.34
2023-05-01,Adwords,8,6,224,2.68
2023-05-01,Adwords,9,1,224,0.45
2023-05-01,Adwords,10,3,224,1.34
2023-05-01,Adwords,11,3,224,1.34
2023-05-01,Adwords,12,3,224,1.34
2023-05-01,Adwords,13,1,224,0.45
2023-05-01,Adwords,14,3,224,1.34
2023-05-01,Adwords,15,4,224,1.79
2023-05-01,Adwords,16,5,224,2.23
2023-05-01,Adwords,17,4,224,1.79
2023-05-01,Adwords,18,3,224,1.34
2023-05-01,Adwords,19,3,224,1.34
2023-05-01,Adwords,20,1,224,0.45
2023-05-01,Adwords,21,3,224,1.34
2023-05-01,Adwords,22,5,224,2.23
2023-05-01,Adwords,23,5,224,2.23
2023-05-01,Adwords,24,3,224,1.34
2023-05-01,Adwords,25,1,224,0.45
2023-05-01,Adwords,26,6,224,2.68
2023-05-01,Adwords,27,2,224,0.89
2023-05-01,Adwords,28,4,224,1.79
2023-05-01,Adwords,29,4,224,1.79
2023-05-01,Adwords,30,5,224,2.23
2023-05-01,Adwords,31,3,224,1.34
2023-05-01,Adwords,32,2,224,0.89
2023-05-01,Adwords,33,1,224,0.45
2023-05-01,Adwords,34,3,224,1.34
2023-05-01,Adwords,35,5,224,2.23
2023-05-01,Adwords,36,3,224,1.34
2023-05-01,Email,0,325,325,100.0
2023-05-01,Email,1,6,325,1.85
2023-05-01,Email,2,3,325,0.92
2023-05-01,Email,3,1,325,0.31
2023-05-01,Email,4,6,325,1.85
2023-05-01,Email,5,5,325,1.54
2023-05-01,Email,6,5,325,1.54
2023-05-01,Email,7,7,325,2.15
2023-05-01,Email,8,4,325,1.23
2023-05-01,Email,9,2,325,0.62
2023-05-01,Email,10,3,325,0.92
2023-05-01,Email,11,4,325,1.23
2023-05-01,Email,12,1,325,0.31
2023-05-01,Email,14,5,325,1.54
2023-05-01,Email,15,3,325,0.92
2023-05-01,Email,16,2,325,0.62
2023-05-01,Email,17,6,325,1.85
2023-05-01,Email,18,3,325,0.92
2023-05-01,Email,19,5,325,1.54
2023-05-01,Email,20,3,325,0.92
2023-05-01,Email,21,9,325,2.77
2023-05-01,Email,22,4,325,1.23
2023-05-01,Email,23,4,325,1.23
2023-05-01,Email,24,4,325,1.23
2023-05-01,Email,25,2,325,0.62
2023-05-01,Email,26,2,325,0.62
2023-05-01,Email,27,4,325,1.23
2023-05-01,Email,28,3,325,0.92
2023-05-01,Email,29,5,325,1.54
2023-05-01,Email,30,3,325,0.92
2023-05-01,Email,31,2,325,0.62
2023-05-01,Email,32,9,325,2.77
2023-05-01,Email,33,8,325,2.46
2023-05-01,Email,34,4,325,1.23
2023-05-01,Email,35,3,325,0.92
2023-05-01,Email,36,3,325,0.92
2023-05-01,Facebook,0,79,79,100.0
2023-05-01,Facebook,2,1,79,1.27
2023-05-01,Facebook,3,1,79,1.27
2023-05-01,Facebook,5,1,79,1.27
2023-05-01,Facebook,6,2,79,2.53
2023-05-01,Facebook,7,3,79,3.8
2023-05-01,Facebook,8,3,79,3.8
2023-05-01,Facebook,9,1,79,1.27
2023-05-01,Facebook,12,2,79,2.53
2023-05-01,Facebook,15,1,79,1.27
2023-05-01,Facebook,16,1,79,1.27
2023-05-01,Facebook,17,2,79,2.53
2023-05-01,Facebook,18,1,79,1.27
2023-05-01,Facebook,20,2,79,2.53
2023-05-01,Facebook,21,1,79,1.27
2023-05-01,Facebook,24,1,79,1.27
2023-05-01,Facebook,25,2,79,2.53
2023-05-01,Facebook,26,1,79,1.27
2023-05-01,Facebook,27,2,79,2.53
2023-05-01,Facebook,28,1,79,1.27
2023-05-01,Facebook,31,1,79,1.27
2023-05-01,Facebook,34,1,79,1.27
2023-05-01,Facebook,35,2,79,2.53
2023-05-01,Facebook,36,1,79,1.27
2023-05-01,Organic,0,39,39,100.0
2023-05-01,Organic,1,1,39,2.56
2023-05-01,Organic,5,1,39,2.56
2023-05-01,Organic,6,1,39,2.56
2023-05-01,Organic,7,1,39,2.56
2023-05-01,Organic,8,1,39,2.56
2023-05-01,Organic,9,1,39,2.56
2023-05-01,Organic,12,1,39,2.56
2023-05-01,Organic,16,1,39,2.56
2023-05-01,Organic,17,1,39,2.56
2023-05-01,Organic,19,2,39,5.13
2023-05-01,Organic,21,1,39,2.56
2023-05-01,Organic,23,1,39,2.56
2023-05-01,Organic,25,1,39,2.56
2023-05-01,Organic,26,1,39,2.56
2023-05-01,Organic,32,1,39,2.56
2023-05-01,Organic,33,1,39,2.56
2023-05-01,Organic,34,1,39,2.56
2023-05-01,Organic,36,1,39,2.56
2023-05-01,YouTube,0,86,86,100.0
2023-05-01,YouTube,1,1,86,1.16
2023-05-01,YouTube,2,1,86,1.16
2023-05-01,YouTube,3,1,86,1.16
2023-05-01,YouTube,4,1,86,1.16
2023-05-01,YouTube,7,2,86,2.33
2023-05-01,YouTube,8,2,86,2.33
2023-05-01,YouTube,9,4,86,4.65
2023-05-01,YouTube,10,1,86,1.16
2023-05-01,YouTube,13,2,86,2.33
2023-05-01,YouTube,14,1,86,1.16
2023-05-01,YouTube,17,2,86,2.33
2023-05-01,YouTube,18,2,86,2.33
2023-05-01,YouTube,20,1,86,1.16
2023-05-01,YouTube,22,1,86,1.16
2023-05-01,YouTube,23,1,86,1.16
2023-05-01,YouTube,24,2,86,2.33
2023-05-01,YouTube,27,1,86,1.16
2023-05-01,YouTube,30,2,86,2.33
2023-05-01,YouTube,31,2,86,2.33
2023-05-01,YouTube,32,2,86,2.33
2023-05-01,YouTube,33,1,86,1.16
2023-05-01,YouTube,34,1,86,1.16
2023-05-01,YouTube,35,1,86,1.16
2023-05-01,YouTube,36,3,86,3.49
2023-06-01,Adwords,0,209,209,100.0
2023-06-01,Adwords,1,3,209,1.44
2023-06-01,Adwords,2,4,209,1.91
2023-06-01,Adwords,3,4,209,1.91
2023-06-01,Adwords,4,5,209,2.39
2023-06-01,Adwords,5,2,209,0.96
2023-06-01,Adwords,6,4,209,1.91
2023-06-01,Adwords,7,6,209,2.87
2023-06-01,Adwords,8,3,209,1.44
2023-06-01,Adwords,9,2,209,0.96
